unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,ibm_checks
nist_800_53_rev5_multi_cloud_PM-31-f_0916,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,PM-31-f,Continuous Monitoring Strategy - Reporting the security and privacy...,,Continuous,Multiple,64,automated,,,NIST_controls_with_checks.csv,ibm_activity_tracker_cos_read_events_enabled; ibm_activity_tracker_cos_write_events_enabled; ibm_activity_tracker_logging_enabled; ibm_activity_tracker_multi_region_enabled; ibm_api_connect_restapi_logging_enabled; ibm_monitoring_changes_to_network_acls_alarm_configured; ibm_monitoring_changes_to_network_gateways_alarm_configured; ibm_monitoring_changes_to_network_route_tables_alarm_configured; ibm_monitoring_changes_to_vpcs_alarm_configured; ibm_monitoring_log_group_retention_policy_specific_days_enabled
nist_800_53_rev5_multi_cloud_RA-1-a_0990,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-1-a,"Policy And Procedures - Develop, document, and disseminate to...",,Policy,IS,6,automated,,,NIST_controls_with_checks.csv,ibm_security_advisor_is_enabled
nist_800_53_rev5_multi_cloud_RA-3_4_1000,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-3(4),Risk Assessment - Risk assessment | predictive cyber analytics employ the following advanced autom,,Risk,IS,6,automated,,,NIST_controls_with_checks.csv,ibm_security_advisor_is_enabled
nist_800_53_rev5_multi_cloud_RA-5_4_1012,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-5(4),Vulnerability Monitoring And Scanning - Vulnerability monitoring and scanning | discoverable information determine infor,,Vulnerability,IS,6,automated,,,NIST_controls_with_checks.csv,ibm_security_advisor_is_enabled
nist_800_53_rev5_multi_cloud_RA-5-a_1018,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-5-a,Vulnerability Monitoring And Scanning - Monitor and scan for vulnerabilities...,,Vulnerability,IS,8,automated,,,NIST_controls_with_checks.csv,ibm_security_advisor_is_enabled
nist_800_53_rev5_multi_cloud_RA-10-a_1029,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-10-a,Threat Hunting - Establish and maintain a cyber...,,Threat,IS,9,automated,,,NIST_controls_with_checks.csv,ibm_security_advisor_is_enabled
nist_800_53_rev5_multi_cloud_SA-9_6_1118,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SA-9(6),External System Services - External system services | organization - controlled cryptographic keys maintain,,External,CMK,6,automated,,,NIST_controls_with_checks.csv,ibm_key_protect_cmk_rotation_enabled
nist_800_53_rev5_multi_cloud_SA-10_1_1124,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SA-10(1),Developer Configuration Management - Developer configuration management | software and firmware integrity verificatio,,Developer,LOG,6,automated,,,NIST_controls_with_checks.csv,ibm_activity_tracker_log_file_validation_enabled
nist_800_53_rev5_multi_cloud_SA-10_1_1125,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SA-10(1),Developer Configuration Management - A nd sa-10,,Developer,LOG,6,automated,,,NIST_controls_with_checks.csv,ibm_activity_tracker_log_file_validation_enabled
nist_800_53_rev5_multi_cloud_SC-5_1_1188,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-5(1),Denial-Of-Service Protection - Denial - of - service protection | restrict ability to attack other systems rest,,,IS,6,automated,,,NIST_controls_with_checks.csv,ibm_security_advisor_is_enabled
nist_800_53_rev5_multi_cloud_SC-5_2_1189,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-5(2),"Denial-Of-Service Protection - Denial - of - service protection | capacity , bandwidth , and redundancy manage",,,Multiple,54,automated,,,NIST_controls_with_checks.csv,ibm_cloudant_tables_pitr_enabled; ibm_cos_bucket_object_versioning; ibm_databases_instance_backup_enabled; ibm_databases_instance_deletion_protection; ibm_databases_instance_multi_az; ibm_db2_warehouse_cluster_automated_snapshot; ibm_db2_warehouse_cluster_automatic_upgrades; ibm_file_storage_have_backup_enabled; ibm_load_balancer_deletion_protection
nist_800_53_rev5_multi_cloud_SC-5-a_1191,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-5-a,Denial-Of-Service Protection - [ selection: protect against; limit...,,Denial-Of-Service Protection - [ selection,IS,9,automated,,,NIST_controls_with_checks.csv,ibm_security_advisor_is_enabled
nist_800_53_rev5_multi_cloud_SC-5-b_1192,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-5-b,Denial-Of-Service Protection - Employ the following controls to...,,,IS,10,automated,,,NIST_controls_with_checks.csv,ibm_security_advisor_is_enabled
nist_800_53_rev5_multi_cloud_SC-6_1193,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-6,Resource Availability,,Resource,INSTANCE,9,automated,,,NIST_controls_with_checks.csv,ibm_databases_instance_multi_az
nist_800_53_rev5_multi_cloud_SC-7_11_1196,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(11),Boundary Protection - Boundary protection | restrict incoming communications traffic only allow incomi,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_12_1197,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(12),Boundary Protection - Boundary protection | host - based protection implement [ assignment,,Boundary,Multiple,60,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_certificate_manager_certificates_expiration_check; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_16_1201,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(16),Boundary Protection - Boundary protection | prevent discovery of system components prevent the discove,,Boundary,Multiple,60,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_certificate_manager_certificates_expiration_check; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_2_1206,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(2),Boundary Protection - Boundary protection | public access [withdrawn,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_20_1207,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(20),Boundary Protection - Boundary protection | dynamic isolation and segregation provide the capability t,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_21_1208,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(21),Boundary Protection - Boundary protection | isolation of system components employ boundary protection,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_25_1212,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(25),Boundary Protection - Boundary protection | unclassified national security system connections prohibit,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_account_level_public_access_blocks; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_26_1213,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(26),Boundary Protection - Boundary protection | classified national security system connections prohibit t,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_account_level_public_access_blocks; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_27_1214,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(27),Boundary Protection - Boundary protection | unclassified non - national security system connections pr,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_account_level_public_access_blocks; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_28_1215,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(28),Boundary Protection - Boundary protection | connections to public networks prohibit the direct connect,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_account_level_public_access_blocks; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_3_1217,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(3),Boundary Protection - Boundary protection | access points limit the number of external network connect,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7_5_1219,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(5),Boundary Protection - Boundary protection | deny by default — allow by exception deny network communic,,Boundary,Multiple,30,automated,,,NIST_controls_with_checks.csv,ibm_api_connect_restapi_client_certificate_enabled; ibm_cos_bucket_secure_transport_policy; ibm_load_balancer_ssl_listeners; ibm_vpc_networkacl_allow_ingress_any_port; ibm_vpc_securitygroup_default_restrict_traffic
nist_800_53_rev5_multi_cloud_SC-7_7_1221,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(7),Boundary Protection - Boundary protection | split tunneling for remote devices prevent split tunneling,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_account_level_public_access_blocks; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7-a_1224,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7-a,Boundary Protection - Monitor and control communications at...,,Boundary,Multiple,63,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7-b_1225,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7-b,Boundary Protection - Implement subnetworks for publicly accessible...,,Boundary,Multiple,63,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-7-c_1226,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7-c,Boundary Protection - Connect to external networks or...,,Boundary,Multiple,63,automated,,,NIST_controls_with_checks.csv,ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_cos_bucket_policy_public_write_access; ibm_cos_bucket_public_access; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_vpc_block_storage_public_snapshot; ibm_vpc_instance_public_ip
nist_800_53_rev5_multi_cloud_SC-8_1_1227,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-8(1),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | cryptographic protection implement,,Transmission,Multiple,30,automated,,,NIST_controls_with_checks.csv,ibm_api_connect_restapi_client_certificate_enabled; ibm_cos_bucket_secure_transport_policy; ibm_databases_service_domains_node_to_node_encryption_enabled; ibm_load_balancer_insecure_ssl_ciphers; ibm_load_balancer_ssl_listeners
nist_800_53_rev5_multi_cloud_SC-8_2_1228,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-8(2),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | pre - and post - transmission handl,,Transmission,Multiple,24,automated,,,NIST_controls_with_checks.csv,ibm_api_connect_restapi_client_certificate_enabled; ibm_cos_bucket_secure_transport_policy; ibm_databases_service_domains_node_to_node_encryption_enabled; ibm_load_balancer_ssl_listeners
nist_800_53_rev5_multi_cloud_SC-8_3_1229,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-8(3),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | cryptographic protection for messag,,Transmission,Multiple,56,automated,,,NIST_controls_with_checks.csv,ibm_activity_tracker_kms_encryption_enabled; ibm_api_connect_restapi_client_certificate_enabled; ibm_cloudant_tables_kms_cmk_encryption_enabled; ibm_databases_service_domains_encryption_at_rest_enabled; ibm_databases_service_domains_node_to_node_encryption_enabled; ibm_file_storage_encryption_at_rest_enabled; ibm_load_balancer_ssl_listeners; ibm_monitoring_log_group_kms_encryption_enabled; ibm_vpc_block_storage_encryption_enabled
nist_800_53_rev5_multi_cloud_SC-8_4_1230,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-8(4),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | conceal or randomize communications,,Transmission,Multiple,56,automated,,,NIST_controls_with_checks.csv,ibm_activity_tracker_kms_encryption_enabled; ibm_api_connect_restapi_client_certificate_enabled; ibm_cloudant_tables_kms_cmk_encryption_enabled; ibm_databases_service_domains_encryption_at_rest_enabled; ibm_databases_service_domains_node_to_node_encryption_enabled; ibm_file_storage_encryption_at_rest_enabled; ibm_load_balancer_ssl_listeners; ibm_monitoring_log_group_kms_encryption_enabled; ibm_vpc_block_storage_encryption_enabled
nist_800_53_rev5_multi_cloud_SC-8_5_1231,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-8(5),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | protected distribution system imple,,Transmission,Multiple,24,automated,,,NIST_controls_with_checks.csv,ibm_api_connect_restapi_client_certificate_enabled; ibm_cos_bucket_secure_transport_policy; ibm_databases_service_domains_node_to_node_encryption_enabled; ibm_load_balancer_ssl_listeners
nist_800_53_rev5_multi_cloud_SC-12_1_1236,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-12(1),Cryptographic Key Establishment And Management - Cryptographic key establishment and management | availability maintain availabil,,Cryptographic,CMK,6,automated,,,NIST_controls_with_checks.csv,ibm_key_protect_cmk_rotation_enabled
nist_800_53_rev5_multi_cloud_SC-12_2_1237,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-12(2),"Cryptographic Key Establishment And Management - Cryptographic key establishment and management | symmetric keys produce, control",,Cryptographic,CMK,6,automated,,,NIST_controls_with_checks.csv,ibm_key_protect_cmk_rotation_enabled
